ts,time,TAC,blocked,cutoff,volte,msg,tot,tot_c
1025020,10/25/2018 2:00,28683,42,56,17915,642,51710,0.998104815
1025020,10/25/2018 2:00,28684,48,164,24045,1275,88331,0.997599937
1025020,10/25/2018 2:00,28685,97,179,26300,1495,95141,0.997099042
1025020,10/25/2018 2:00,28688,60,235,25237,1435,77767,0.996206617
1025020,10/25/2018 2:00,29449,18,105,5841,592,21785,0.994353913
1025020,10/25/2018 2:00,29465,0,18,2199,131,7995,0.997748593
1025021,10/25/2018 2:10,27214,33,72,4212,447,15213,0.993098008
1025021,10/25/2018 2:10,28672,6,6,156,12,756,0.984126984
1025021,10/25/2018 2:10,28681,14,120,12833,1382,46556,0.997121746
1025021,10/25/2018 2:10,28682,52,315,29407,2262,93835,0.996088879
1025021,10/25/2018 2:10,28683,34,68,18285,615,55358,0.998157448
1025021,10/25/2018 2:10,28684,80,184,22754,1063,88182,0.997006192
1025021,10/25/2018 2:10,28685,59,218,25759,1365,96237,0.997121689
1025021,10/25/2018 2:10,28688,71,163,25553,1731,80433,0.997090746
1025021,10/25/2018 2:10,29449,38,66,6043,485,22664,0.995411225
1025021,10/25/2018 2:10,29465,35,5,2143,92,7842,0.99489926
1025022,10/25/2018 2:20,27214,51,33,3873,543,15357,0.994530182
1025022,10/25/2018 2:20,28672,0,0,156,18,774,1
1025022,10/25/2018 2:20,28681,20,92,11386,1256,44625,0.997490196
1025022,10/25/2018 2:20,28682,95,168,27075,2152,91661,0.997130732
1025022,10/25/2018 2:20,28683,0,143,17155,529,51556,0.997226317
1025022,10/25/2018 2:20,28684,54,128,21627,1415,88774,0.99794985
1025022,10/25/2018 2:20,28685,12,106,25303,1180,95316,0.998762013
1025022,10/25/2018 2:20,28688,70,209,22953,1263,76826,0.996368417
1025022,10/25/2018 2:20,29449,18,116,5499,633,21490,0.993764542
1025022,10/25/2018 2:20,29465,5,15,2084,155,8251,0.997576051
1025023,10/25/2018 2:30,27214,45,120,3567,489,14751,0.988814318
1025023,10/25/2018 2:30,28672,0,0,102,12,570,1
1025023,10/25/2018 2:30,28681,33,118,11278,1140,40956,0.996313117
1025023,10/25/2018 2:30,28682,44,180,25455,1999,88335,0.997464199
1025023,10/25/2018 2:30,28683,19,114,15908,772,47625,0.997207349
1025023,10/25/2018 2:30,28684,64,102,18169,905,77554,0.997859556
1025023,10/25/2018 2:30,28685,72,104,20972,1285,85883,0.9979507
1025023,10/25/2018 2:30,28688,24,136,21512,1304,73268,0.997816236
1025023,10/25/2018 2:30,29449,25,79,4554,390,19185,0.994579098
1025023,10/25/2018 2:30,29465,26,7,2329,99,7961,0.995854792
1025024,10/25/2018 2:40,27214,15,57,3576,831,14298,0.994964331
1025024,10/25/2018 2:40,28672,6,0,156,12,666,0.990990991
1025024,10/25/2018 2:40,28681,3,79,9574,1124,39814,0.997940423
1025024,10/25/2018 2:40,28682,61,185,24311,1462,87220,0.997179546
1025024,10/25/2018 2:40,28683,15,46,14738,514,45522,0.998659989
1025024,10/25/2018 2:40,28684,104,178,17674,1016,79223,0.996440428
1025024,10/25/2018 2:40,28685,3,101,19948,1044,85434,0.998782686
1025024,10/25/2018 2:40,28688,39,149,18985,1182,69310,0.997287549
1025024,10/25/2018 2:40,29449,27,64,4136,358,18266,0.995018066
1025024,10/25/2018 2:40,29465,10,8,1890,157,7672,0.997653806
1025025,10/25/2018 2:50,27214,15,93,3366,852,14232,0.992411467
1025025,10/25/2018 2:50,28672,0,12,96,12,474,0.974683544
1025025,10/25/2018 2:50,28681,31,180,9246,1848,40161,0.994746147
1025025,10/25/2018 2:50,28682,55,237,22592,1973,86273,0.996615395
1025025,10/25/2018 2:50,28683,0,32,13775,540,45840,0.99930192
1025025,10/25/2018 2:50,28684,95,58,15279,951,75637,0.99797718
1025025,10/25/2018 2:50,28685,43,66,18236,928,82481,0.998678484
1025025,10/25/2018 2:50,28688,49,108,18496,1217,67939,0.997689103
1025025,10/25/2018 2:50,29449,62,99,3898,631,17959,0.991035136
1025025,10/25/2018 2:50,29465,47,27,1659,170,7588,0.99024776
1025030,10/25/2018 3:00,27214,12,45,2577,522,14019,0.995934089
1025030,10/25/2018 3:00,28672,0,0,48,18,564,1
1025030,10/25/2018 3:00,28681,25,57,8444,1293,40263,0.997963391
1025030,10/25/2018 3:00,28682,47,85,22376,1397,86296,0.998470381
1025030,10/25/2018 3:00,28683,18,78,14565,483,45394,0.997885183
1025030,10/25/2018 3:00,28684,38,61,14573,1202,76249,0.998701622
1025030,10/25/2018 3:00,28685,12,181,18239,1273,84309,0.997710802
1025030,10/25/2018 3:00,28688,86,137,17598,1153,67771,0.996709507
1025030,10/25/2018 3:00,29449,18,42,3546,327,18418,0.996742317
1025030,10/25/2018 3:00,29465,24,11,1487,89,6841,0.994883789
1025031,10/25/2018 3:10,27214,0,24,2253,477,12822,0.998128217
1025031,10/25/2018 3:10,28672,0,0,36,12,438,1
1025031,10/25/2018 3:10,28681,0,91,8153,1244,38115,0.997612489
1025031,10/25/2018 3:10,28682,57,163,19686,1310,80031,0.997251065
1025031,10/25/2018 3:10,28683,44,65,13462,534,46164,0.997638853
1025031,10/25/2018 3:10,28684,6,118,12888,765,71207,0.998258598
1025031,10/25/2018 3:10,28685,10,97,14571,866,79801,0.998659165
1025031,10/25/2018 3:10,28688,107,45,16400,1450,67208,0.997738364
1025031,10/25/2018 3:10,29449,27,46,3281,293,18201,0.995989231
1025031,10/25/2018 3:10,29465,11,14,1541,100,6647,0.996238905
1025032,10/25/2018 3:20,27214,33,33,1644,354,12315,0.994640682
1025032,10/25/2018 3:20,28672,0,0,90,12,624,1
1025032,10/25/2018 3:20,28681,6,112,7800,826,38613,0.996944034
1025032,10/25/2018 3:20,28682,19,118,18701,1682,78115,0.998246176
1025032,10/25/2018 3:20,28683,0,36,12104,499,43753,0.999177199
1025032,10/25/2018 3:20,28684,6,80,11932,659,70088,0.998772971
1025032,10/25/2018 3:20,28685,47,85,14245,756,75441,0.998250288
1025032,10/25/2018 3:20,28688,172,101,14657,1035,61077,0.995530232
1025032,10/25/2018 3:20,29449,10,10,2342,221,16893,0.998816078
1025032,10/25/2018 3:20,29465,9,17,1244,115,6731,0.996137275
1025033,10/25/2018 3:30,27214,15,15,2163,309,12183,0.997537552
1025033,10/25/2018 3:30,28672,0,0,54,0,576,1
1025033,10/25/2018 3:30,28681,0,27,6429,480,34854,0.99922534
1025033,10/25/2018 3:30,28682,25,135,16506,1385,76779,0.997916097
1025033,10/25/2018 3:30,28683,0,32,12059,339,42914,0.999254323
1025033,10/25/2018 3:30,28684,38,80,10570,453,67502,0.998251904
1025033,10/25/2018 3:30,28685,98,45,12504,535,73790,0.998062068
1025033,10/25/2018 3:30,28688,14,84,12782,527,61037,0.998394417
1025033,10/25/2018 3:30,29449,25,9,2454,283,16138,0.997893171
1025033,10/25/2018 3:30,29465,12,5,888,98,6392,0.997340426
1025034,10/25/2018 3:40,27214,15,57,1677,255,12288,0.994140625
1025034,10/25/2018 3:40,28672,0,0,42,6,552,1
1025034,10/25/2018 3:40,28681,20,14,6478,654,35784,0.999049855
1025034,10/25/2018 3:40,28682,21,132,15884,1212,73626,0.99792193
1025034,10/25/2018 3:40,28683,6,45,10302,217,40036,0.998726146
1025034,10/25/2018 3:40,28684,18,39,8771,501,66586,0.999143964
1025034,10/25/2018 3:40,28685,50,43,10365,764,70632,0.998683316
1025034,10/25/2018 3:40,28688,30,81,10573,488,57299,0.998062793
1025034,10/25/2018 3:40,29449,0,0,1626,220,15780,1
1025034,10/25/2018 3:40,29465,10,15,984,56,6348,0.996061752
1025035,10/25/2018 3:50,27214,0,15,1353,276,11892,0.998738648
1025035,10/25/2018 3:50,28672,0,0,66,18,618,1
1025035,10/25/2018 3:50,28681,25,39,4840,480,33369,0.998082052
1025035,10/25/2018 3:50,28682,11,43,14191,1186,71192,0.999241488
1025035,10/25/2018 3:50,28683,25,67,10073,287,40673,0.997738057
1025035,10/25/2018 3:50,28684,66,23,7537,730,64184,0.998613362
1025035,10/25/2018 3:50,28685,24,52,9555,386,69680,0.9989093
1025035,10/25/2018 3:50,28688,47,118,10102,734,56217,0.997064945
1025035,10/25/2018 3:50,29449,14,14,2104,143,15581,0.998202939
1025035,10/25/2018 3:50,29465,0,32,687,124,6405,0.995003903
1025040,10/25/2018 4:00,27214,0,21,1125,222,11037,0.998097309
1025040,10/25/2018 4:00,28672,0,0,78,12,612,1
1025040,10/25/2018 4:00,28681,6,65,4597,580,32502,0.997815519
1025040,10/25/2018 4:00,28682,42,71,11822,1101,67249,0.998319678
1025040,10/25/2018 4:00,28683,24,18,9322,374,38018,0.99889526
1025040,10/25/2018 4:00,28684,0,30,6554,446,63639,0.999528591
1025040,10/25/2018 4:00,28685,36,41,8676,511,70253,0.998903961
1025040,10/25/2018 4:00,28688,22,47,9111,503,52614,0.998688562
1025040,10/25/2018 4:00,29449,17,32,1713,160,14572,0.996637387
1025040,10/25/2018 4:00,29465,0,9,540,55,5746,0.998433693
1025041,10/25/2018 4:10,27214,60,0,1158,246,11250,0.994666667
1025041,10/25/2018 4:10,28672,0,0,30,18,444,1
1025041,10/25/2018 4:10,28681,11,47,3996,528,31568,0.998162696
1025041,10/25/2018 4:10,28682,14,92,11350,859,67997,0.998441108
1025041,10/25/2018 4:10,28683,18,20,8669,258,36299,0.998953139
1025041,10/25/2018 4:10,28684,8,32,5505,472,58085,0.999311354
1025041,10/25/2018 4:10,28685,26,21,6710,609,64638,0.999272874
1025041,10/25/2018 4:10,28688,22,49,8350,440,52455,0.998646459
1025041,10/25/2018 4:10,29449,8,14,1320,173,14258,0.998457007
1025041,10/25/2018 4:10,29465,0,12,473,23,5335,0.997750703
1025042,10/25/2018 4:20,27214,12,9,897,186,9741,0.997844164
1025042,10/25/2018 4:20,28672,0,0,12,12,528,1
1025042,10/25/2018 4:20,28681,6,3,3619,343,30331,0.999703274
1025042,10/25/2018 4:20,28682,0,54,10317,848,66542,0.999188482
1025042,10/25/2018 4:20,28683,42,6,8274,166,36165,0.99867275
1025042,10/25/2018 4:20,28684,6,10,4619,252,57228,0.999720417
1025042,10/25/2018 4:20,28685,20,32,6751,441,61947,0.999160573
1025042,10/25/2018 4:20,28688,0,34,7450,299,50607,0.999328156
1025042,10/25/2018 4:20,29449,0,0,1157,129,14345,1
1025042,10/25/2018 4:20,29465,0,0,386,23,5256,1
1025043,10/25/2018 4:30,27214,0,33,759,249,10881,0.996967191
1025043,10/25/2018 4:30,28672,0,0,30,0,432,1
1025043,10/25/2018 4:30,28681,0,49,3189,407,29665,0.998348222
1025043,10/25/2018 4:30,28682,0,73,9429,655,63891,0.998857429
1025043,10/25/2018 4:30,28683,32,33,7111,178,33836,0.998078969
1025043,10/25/2018 4:30,28684,8,20,4708,406,57150,0.999510061
1025043,10/25/2018 4:30,28685,6,30,6163,346,63116,0.999429622
1025043,10/25/2018 4:30,28688,0,62,6448,367,49786,0.99875467
1025043,10/25/2018 4:30,29449,0,44,1267,128,14086,0.996876331
1025043,10/25/2018 4:30,29465,24,10,415,10,5341,0.993634151
1025044,10/25/2018 4:40,27214,0,0,678,123,9687,1
1025044,10/25/2018 4:40,28672,0,0,36,0,600,1
1025044,10/25/2018 4:40,28681,0,61,2865,287,29127,0.997905723
1025044,10/25/2018 4:40,28682,39,38,9853,636,62937,0.998776554
1025044,10/25/2018 4:40,28683,52,34,6165,184,30455,0.997176162
1025044,10/25/2018 4:40,28684,14,6,3991,257,55445,0.999639282
1025044,10/25/2018 4:40,28685,0,10,4766,263,59760,0.999832664
1025044,10/25/2018 4:40,28688,0,11,5680,269,47233,0.999767112
1025044,10/25/2018 4:40,29449,0,0,973,91,13661,1
1025044,10/25/2018 4:40,29465,0,0,406,24,5526,1
1025045,10/25/2018 4:50,27214,24,39,789,171,9645,0.993468118
1025045,10/25/2018 4:50,28672,0,0,30,0,360,1
1025045,10/25/2018 4:50,28681,0,16,2187,383,27739,0.999423195
1025045,10/25/2018 4:50,28682,0,22,7918,629,58391,0.99962323
1025045,10/25/2018 4:50,28683,0,24,5754,176,32223,0.99925519
1025045,10/25/2018 4:50,28684,23,22,3235,151,54614,0.999176035
1025045,10/25/2018 4:50,28685,0,4,4624,303,59619,0.999932907
1025045,10/25/2018 4:50,28688,0,17,5439,330,45473,0.999626152
1025045,10/25/2018 4:50,29449,8,22,917,25,12763,0.997649455
1025045,10/25/2018 4:50,29465,0,0,165,9,5043,1
1025050,10/25/2018 5:00,27214,0,9,597,129,9321,0.999034438
1025050,10/25/2018 5:00,28672,0,0,0,6,570,1
1025050,10/25/2018 5:00,28681,25,30,2647,224,27346,0.997988737
1025050,10/25/2018 5:00,28682,20,79,7744,400,59076,0.998324193
1025050,10/25/2018 5:00,28683,0,10,5413,165,29696,0.999663254
1025050,10/25/2018 5:00,28684,12,9,3014,156,51812,0.999594688
1025050,10/25/2018 5:00,28685,0,27,4313,295,57781,0.999532718
1025050,10/25/2018 5:00,28688,0,49,5301,260,46484,0.998945874
1025050,10/25/2018 5:00,29449,0,8,791,83,13275,0.999397363
1025050,10/25/2018 5:00,29465,0,7,231,14,4157,0.998316093
1025051,10/25/2018 5:10,27214,0,0,528,72,9819,1
1025051,10/25/2018 5:10,28672,0,6,24,6,510,0.988235294
1025051,10/25/2018 5:10,28681,8,14,2206,196,26546,0.99917125
1025051,10/25/2018 5:10,28682,0,81,5973,380,55282,0.998534785
1025051,10/25/2018 5:10,28683,12,3,5247,145,29954,0.999499232
1025051,10/25/2018 5:10,28684,0,24,2792,104,53539,0.999551729
1025051,10/25/2018 5:10,28685,10,12,3615,213,56091,0.99960778
1025051,10/25/2018 5:10,28688,11,0,3801,191,44721,0.999754031
1025051,10/25/2018 5:10,29449,0,9,644,14,12338,0.999270546
1025051,10/25/2018 5:10,29465,0,0,150,13,4721,1
1025052,10/25/2018 5:20,27214,0,12,372,18,8835,0.998641766
1025052,10/25/2018 5:20,28672,0,0,0,0,456,1
1025052,10/25/2018 5:20,28681,0,8,2048,196,26270,0.99969547
1025052,10/25/2018 5:20,28682,0,90,5149,341,54420,0.998346196
1025052,10/25/2018 5:20,28683,15,7,4333,126,28794,0.999235952
1025052,10/25/2018 5:20,28684,14,29,2469,171,51911,0.999171659
1025052,10/25/2018 5:20,28685,36,0,3853,163,55458,0.99935086
1025052,10/25/2018 5:20,28688,0,41,3672,214,42313,0.999031031
1025052,10/25/2018 5:20,29449,0,0,513,85,12374,1
1025052,10/25/2018 5:20,29465,0,0,190,6,4875,1
1025053,10/25/2018 5:30,27214,0,18,345,78,8724,0.997936726
1025053,10/25/2018 5:30,28672,0,0,12,0,582,1
1025053,10/25/2018 5:30,28681,0,0,1961,143,26814,1
1025053,10/25/2018 5:30,28682,0,43,4898,417,54555,0.999211805
1025053,10/25/2018 5:30,28683,10,19,4329,45,28201,0.998971668
1025053,10/25/2018 5:30,28684,0,6,2014,152,50655,0.999881552
1025053,10/25/2018 5:30,28685,8,20,2773,284,54573,0.999486926
1025053,10/25/2018 5:30,28688,10,20,2900,92,43648,0.999312683
1025053,10/25/2018 5:30,29449,14,0,363,25,12187,0.998851235
1025053,10/25/2018 5:30,29465,0,0,107,6,4901,1
1025054,10/25/2018 5:40,27214,0,0,531,171,8454,1
1025054,10/25/2018 5:40,28672,0,0,6,0,426,1
1025054,10/25/2018 5:40,28681,8,0,1720,131,26639,0.999699688
1025054,10/25/2018 5:40,28682,0,19,4450,305,54802,0.999653297
1025054,10/25/2018 5:40,28683,0,19,4343,198,28135,0.999324685
1025054,10/25/2018 5:40,28684,0,0,1737,128,50758,1
1025054,10/25/2018 5:40,28685,12,21,2506,390,55790,0.999408496
1025054,10/25/2018 5:40,28688,48,18,3171,142,40691,0.99837802
1025054,10/25/2018 5:40,29449,0,13,343,42,11978,0.998914677
1025054,10/25/2018 5:40,29465,0,0,108,0,4591,1
1025055,10/25/2018 5:50,27214,0,0,384,60,9090,1
1025055,10/25/2018 5:50,28672,0,0,30,0,594,1
1025055,10/25/2018 5:50,28681,0,8,1457,142,25638,0.999687963
1025055,10/25/2018 5:50,28682,0,39,3731,298,53469,0.999270605
1025055,10/25/2018 5:50,28683,0,0,3552,152,26278,1
1025055,10/25/2018 5:50,28684,14,14,1690,101,49776,0.99943748
1025055,10/25/2018 5:50,28685,103,0,2418,169,53547,0.998076456
1025055,10/25/2018 5:50,28688,48,22,2911,180,41035,0.998294139
1025055,10/25/2018 5:50,29449,8,12,436,42,13163,0.99848059
1025055,10/25/2018 5:50,29465,0,0,86,49,4342,1
1025060,10/25/2018 6:00,27214,0,0,390,36,8709,1
1025060,10/25/2018 6:00,28672,0,0,6,0,498,1
1025060,10/25/2018 6:00,28681,0,6,1564,144,25164,0.999761564
1025060,10/25/2018 6:00,28682,31,40,3999,285,53353,0.998669241
1025060,10/25/2018 6:00,28683,0,13,3463,81,26472,0.999508915
1025060,10/25/2018 6:00,28684,118,10,1435,102,49862,0.997432915
1025060,10/25/2018 6:00,28685,80,16,2133,111,54049,0.998223834
1025060,10/25/2018 6:00,28688,18,14,2650,187,42504,0.99924713
1025060,10/25/2018 6:00,29449,15,0,340,59,12322,0.998782665
1025060,10/25/2018 6:00,29465,0,0,134,13,3878,1
1025061,10/25/2018 6:10,27214,18,0,240,6,8517,0.99788658
1025061,10/25/2018 6:10,28672,12,0,0,0,426,0.971830986
1025061,10/25/2018 6:10,28681,0,31,1297,174,24531,0.998736293
1025061,10/25/2018 6:10,28682,25,0,3731,112,53515,0.999532841
1025061,10/25/2018 6:10,28683,7,0,2907,27,25601,0.999726573
1025061,10/25/2018 6:10,28684,28,0,1190,90,49603,0.999435518
1025061,10/25/2018 6:10,28685,38,0,1723,78,53150,0.999285042
1025061,10/25/2018 6:10,28688,60,0,2049,107,42345,0.998583068
1025061,10/25/2018 6:10,29449,0,3,281,17,12535,0.99976067
1025061,10/25/2018 6:10,29465,0,0,132,7,4295,1
1025062,10/25/2018 6:20,27214,0,0,273,30,8406,1
1025062,10/25/2018 6:20,28672,0,0,36,0,510,1
1025062,10/25/2018 6:20,28681,8,0,1272,17,26813,0.999701637
1025062,10/25/2018 6:20,28682,0,39,2907,213,51384,0.999241009
1025062,10/25/2018 6:20,28683,0,12,2602,85,25230,0.999524376
1025062,10/25/2018 6:20,28684,0,0,1369,132,50807,1
1025062,10/25/2018 6:20,28685,10,0,1688,68,53189,0.999811991
1025062,10/25/2018 6:20,28688,0,0,2337,202,40829,1
1025062,10/25/2018 6:20,29449,0,18,230,29,12612,0.998572788
1025062,10/25/2018 6:20,29465,0,0,87,21,4574,1
1025063,10/25/2018 6:30,27214,0,21,213,0,8682,0.997581202
1025063,10/25/2018 6:30,28672,0,0,0,0,576,1
1025063,10/25/2018 6:30,28681,0,28,1005,82,24928,0.998876765
1025063,10/25/2018 6:30,28682,0,27,3054,175,52639,0.999487072
1025063,10/25/2018 6:30,28683,0,0,2142,74,24558,1
1025063,10/25/2018 6:30,28684,0,0,1282,23,50032,1
1025063,10/25/2018 6:30,28685,10,4,1408,137,53524,0.999738435
1025063,10/25/2018 6:30,28688,0,34,2040,88,41550,0.999181709
1025063,10/25/2018 6:30,29449,0,45,243,93,13582,0.996686791
1025063,10/25/2018 6:30,29465,0,0,41,0,4675,1
1025064,10/25/2018 6:40,27214,0,0,123,0,9186,1
1025064,10/25/2018 6:40,28672,0,0,0,6,528,1
1025064,10/25/2018 6:40,28681,0,0,804,98,25454,1
1025064,10/25/2018 6:40,28682,0,0,2966,104,51201,1
1025064,10/25/2018 6:40,28683,0,6,1797,15,23695,0.999746782
1025064,10/25/2018 6:40,28684,0,0,853,0,48094,1
1025064,10/25/2018 6:40,28685,12,12,1510,18,53042,0.999547528
1025064,10/25/2018 6:40,28688,12,0,1880,76,41208,0.999708794
1025064,10/25/2018 6:40,29449,0,0,110,43,13508,1
1025064,10/25/2018 6:40,29465,0,6,105,22,4689,0.998720409
1025065,10/25/2018 6:50,27214,0,0,303,0,8727,1
1025065,10/25/2018 6:50,28672,0,0,0,0,492,1
1025065,10/25/2018 6:50,28681,0,0,781,50,26096,1
1025065,10/25/2018 6:50,28682,0,11,2654,152,52499,0.999790472
1025065,10/25/2018 6:50,28683,6,0,1810,62,23493,0.999744605
1025065,10/25/2018 6:50,28684,0,0,795,44,49933,1
1025065,10/25/2018 6:50,28685,0,0,1843,72,53509,1
1025065,10/25/2018 6:50,28688,0,14,1680,64,40846,0.999657249
1025065,10/25/2018 6:50,29449,0,0,210,29,12344,1
1025065,10/25/2018 6:50,29465,0,0,69,16,4838,1
1025070,10/25/2018 7:00,27214,0,0,210,42,10650,1
1025070,10/25/2018 7:00,28672,0,0,12,0,462,1
1025070,10/25/2018 7:00,28681,0,8,713,35,27051,0.999704262
1025070,10/25/2018 7:00,28682,0,20,2338,152,57725,0.99965353
1025070,10/25/2018 7:00,28683,12,6,2241,51,27456,0.999344406
1025070,10/25/2018 7:00,28684,0,0,1072,37,58647,1
1025070,10/25/2018 7:00,28685,0,24,1527,45,63084,0.999619555
1025070,10/25/2018 7:00,28688,8,0,2276,27,45904,0.999825723
1025070,10/25/2018 7:00,29449,0,0,195,0,13567,1
1025070,10/25/2018 7:00,29465,0,0,153,10,5387,1
1025071,10/25/2018 7:10,27214,0,0,240,30,8769,1
1025071,10/25/2018 7:10,28672,0,0,6,0,522,1
1025071,10/25/2018 7:10,28681,0,0,613,32,25961,1
1025071,10/25/2018 7:10,28682,0,17,2423,99,52866,0.999678432
1025071,10/25/2018 7:10,28683,14,21,1809,61,24910,0.998594942
1025071,10/25/2018 7:10,28684,0,0,1035,16,50514,1
1025071,10/25/2018 7:10,28685,11,8,1469,72,55176,0.999655647
1025071,10/25/2018 7:10,28688,6,0,1640,60,41442,0.999855219
1025071,10/25/2018 7:10,29449,0,10,308,0,13553,0.999262156
1025071,10/25/2018 7:10,29465,0,0,61,0,4662,1
1025072,10/25/2018 7:20,27214,0,39,186,21,8550,0.995438596
1025072,10/25/2018 7:20,28672,0,0,6,0,474,1
1025072,10/25/2018 7:20,28681,0,0,596,3,25843,1
1025072,10/25/2018 7:20,28682,0,0,2102,86,50436,1
1025072,10/25/2018 7:20,28683,0,12,1437,46,23244,0.999483738
1025072,10/25/2018 7:20,28684,0,0,815,18,49884,1
1025072,10/25/2018 7:20,28685,0,24,1429,77,54170,0.99955695
1025072,10/25/2018 7:20,28688,0,16,1303,17,41052,0.99961025
1025072,10/25/2018 7:20,29449,0,0,263,0,12471,1
1025072,10/25/2018 7:20,29465,0,0,126,0,4575,1
1025073,10/25/2018 7:30,27214,0,0,150,24,8640,1
